239.2,16.168,-3.3985,10.293,9.8709,-10.66,-7.242,-31.227,12.427,-10.197,-7.8045,-0.57694,-17.208,2.4067,1.4228,23.897,5.8532,-15.562,-12.529,-11.646,-1.0857,5.7501,24.553,8.0998,-6.9224,-46.556,-6.8217,-10.711,-22.341,-12.24,-14.794,-3.4105,-27.653,9.6592,-23.731,-10.043,14.507,-3.7523,-8.9058,-21.009,9.8856,-13.176,22.853,3.13,-1.2067,-10.033,-8.709,7.7946,0.43052,-3.3107,42.702,26.766,26.036,-5.4814,5.4364,-6.6966,15.97,1.3134,10.469,4.6563,1.2392,-6.6921,0.80612,7.3547,-12.208,-14.79,13.916,20.446,9.3816,-0.85077,-18.066,27.658,-14.93,26.328,20.177,-11.146,1.9664,-19.718,-16.544,-9.214,-17.775,3.9154,2.3056,14.468,-16.237,-14.427,-23.01,24.224,-1.261,-9.3819,7.0327,12.262,12.149,13.199,-4.2811,9.5022,-25.741,-21.157,-15.197,-5.0749,-17.86,-0.61908,-8.5775,-14.978,25.663,7.3069,-8.2992,25.308,3.0181,-4.4422,18.432,-0.91423,1.8813,8.2566,-20.985,9.7037,11.769,3.0142,-2.0016,-7.3596,10.004,25.243,-34.834,17.756,11.337,20.521,-11.999,17.741,-1.2217,14.927,-13.12,-22.082,-2.3875,-21.41,-0.7881,27.374,-7.8095,-8.2289,-10.032,-6.647,-12.873,19.25,-13.585,23.429,-5.2312,27.685,-7.4502,-6.3988,23.904,-46.068,2.9275,-4.3237,2.7245,14.872,4.2315,-9.1182,2.5252,14.495,-3.8694,23.037,-2.3059,-24.21,-10.788,4.8727,6.1116,-12.365,-4.6806,-22.78,9.9729,39.251,2.9523,0.65185,-8.1026,21.095,2.5525,-3.588,-7.9027,-7.7449,2.0311,-3.1857,11.01,-17.563,-20.263,13.473,-14.15,4.9177,5.4407,-19.823,12.118,-14.904,-6.4192,23.013,-27.241,3.3641,0.85633,-1.1755,-6.8969,-10.1,-0.3992,1.0363,30.585,-10.65,-7.136,9.118,7.5575,4.1948,-38.667,-13.286,4.7393,19.46
16.168,201.72,4.0548,-2.4971,15.32,4.6165,-24.095,16.885,-13.913,5.8758,3.5769,-10.379,-21.718,2.967,-6.7916,8.5315,-14.537,3.2271,-14.033,8.3739,-9.2802,-13.94,2.1341,-0.62365,-3.9229,2.6038,5.3096,-18.575,3.2292,-45.212,-7.9093,-12.447,-8.9504,-18.116,-2.0339,-3.8913,10.136,-17.316,-0.0062019,-22.77,-6.2339,-13.236,-1.6442,16.201,10.089,-22.824,4.1655,-22.514,2.9019,-1.6753,11.443,7.196,3.6977,-5.4708,12.059,-30.252,8.7248,-3.6839,-14.261,12.264,15.877,-10.33,19.943,-9.8628,-13.64,-4.986,1.0671,-10.217,-2.61,-10.64,-20.654,2.8639,18.71,-12.342,-2.0645,28.093,-15.004,12.561,-0.71492,2.6757,7.4878,-0.55706,-18.992,8.6396,1.1881,3.828,10.729,35.876,-9.4482,4.8933,27.88,34.495,-2.6559,34.62,14.606,15.213,21.124,-0.56046,-15.863,12.954,-8.1559,7.7928,-7.7161,7.2167,-21.206,13.505,-12.21,9.0516,15.656,7.3586,19.06,-24.065,31.853,-7.398,-1.727,0.81089,8.2237,-21.156,-10.155,-10.21,10.337,-6.1771,20.072,5.8257,-15.589,5.1459,1.2627,-8.0282,9.3892,-16.33,-8.1265,-27.51,-3.1797,-14.992,-11.59,26.999,-4.037,24.45,-4.364,-20.233,-1.1732,9.8282,-1.5197,-14.064,-30.758,4.7085,-2.0607,12.116,16.479,11.352,-6.6388,11.639,6.6736,-0.44238,-12.877,-32.345,5.2051,-8.8317,31.586,2.2806,-11.136,4.5578,-16.077,-15.675,-7.9089,-13.983,23.345,37.865,-11.163,12.93,-5.4649,15.212,-23.442,-2.2416,7.4309,20.077,-14.315,-9.9458,-8.9012,-8.7838,6.1746,24.811,10.531,1.4453,6.7866,15.511,13.308,10.383,19.3,3.1117,32.312,-1.438,-7.4482,13.824,17.392,-12.103,-7.5986,-8.6438,-0.29115,16.393,-1.0533,-18.166,-0.84213,-4.8201,-29.54,17.385,-5.8188,-6.5765,24.286,19.11
-3.3985,4.0548,177.91,-22.231,9.0997,-2.3329,27.98,-17.559,1.1683,8.6501,17.103,-13.11,8.9212,6.9372,-10.698,10.321,2.8827,11.546,19.708,8.2331,-7.6188,22.425,16.045,15.588,23.838,6.5209,-9.2637,1.5952,18.391,-14.005,15.571,-10.431,12.161,2.2271,-14.773,-12.857,3.0715,7.3215,6.385,-30.618,-26.525,12.923,-4.1827,27.932,4.6072,-9.8569,-2.0165,-13.393,12.399,15.871,-7.1329,9.828,1.2404,-18.398,7.3407,19.445,-12.313,9.2575,-4.4568,-14.921,-27.415,1.9089,-4.7866,-30.626,21.252,5.7484,-4.312,2.2845,9.7997,9.4652,0.4448,6.4938,-8.1728,-11.069,-8.1596,15.833,8.1821,14.356,31.541,12.06,3.7561,-4.0569,-11.979,4.7393,-11.4,4.2624,-28.758,11.066,5.7602,19.804,9.7592,2.9823,17.07,0.76793,7.2152,-5.0976,15.081,3.675,26.229,18.87,-7.344,-6.2805,-32.648,12.895,-10.962,-13.456,-25.996,-0.45533,1.171,-3.3024,6.0002,6.3229,-17.463,4.3376,-20.638,-8.2467,-4.6727,-4.5604,-8.5258,7.7065,-16.077,-5.3414,6.1711,-7.8568,19.055,4.0584,4.766,-7.4897,0.63502,-12.285,15.531,-2.6199,15.753,-6.0855,-17.769,-4.1652,6.0056,8.8714,12.314,8.6103,2.4524,1.5872,-11.397,24.164,2.487,-14.143,8.9213,9.4909,7.753,-30.124,-7.6306,-5.1262,7.2097,-8.3609,-7.3197,8.0104,3.6982,9.9561,-4.1481,28.076,-13.877,-12.101,-21.214,19.984,14.297,3.1629,23.374,-12.121,15.029,-1.5241,9.2415,-5.0088,4.4051,-5.1246,-7.7574,-5.7932,-8.4423,28.563,-0.71587,0.57314,3.763,12.643,-14.64,9.7016,-5.0569,-3.4358,1.3832,3.715,-8.1797,-11.579,-13.222,8.7592,-3.5117,-6.0801,-2.3718,-4.7444,-28.999,-9.5682,8.0824,31.566,25.514,14.948,4.6305,-11.421,-13.156,-0.044947,-4.9798,-11.805,-10.862,-8.902
10.293,-2.4971,-22.231,201.94,14.481,-3.4616,8.274,21.635,3.2906,-18.055,11.064,10.544,-2.9803,-3.6349,17.447,12.372,-1.0529,1.895,24.359,8.9636,11.063,-2.517,8.5229,-14.248,-18.235,-27.427,4.2179,-6.8251,3.1543,-4.241,-0.50748,4.2932,-1.9389,-6.5902,3.1232,-7.2476,-11.556,-13.542,-11.45,6.1353,31.044,8.3093,-11.5,-10.54,28.9,-21.931,5.8429,9.1228,-16.153,-14.867,1.384,-2.7112,-0.61489,8.004,-4.2097,-5.971,-10.441,-16.12,30.488,-2.4782,2.1728,6.5986,31.755,9.8044,7.8902,-7.8931,-8.8593,4.6353,-20.558,9.2,-22.003,-13.701,12.079,-10.631,7.274,5.927,8.7483,-8.724,11.163,-12.2,3.1219,0.043225,-23.275,-3.651,-3.7297,10.983,4.2924,16.483,13.544,-2.0245,-8.3264,7.7405,0.5329,-3.8762,-29.097,-14.065,-20.407,-10.396,-34.204,4.9934,-33.887,23.271,-4.3392,-6.7756,-28.433,-2.8244,-4.2385,-15.215,-1.7432,-4.9353,-8.3102,10.48,-8.579,1.2033,-2.5846,-18.297,14.63,-3.05,-5.7822,-22.52,2.4338,-5.5322,-0.28611,0.1166,-0.97413,-3.6683,16.669,-28.888,17.756,-16.462,7.629,-7.2921,-1.9365,27.925,11.586,13.406,-10.526,-12.542,-8.9795,4.4674,1.0039,-8.5235,-22.354,12.105,-7.7582,8.3197,-7.5386,-38.437,-27.74,-5.8841,9.9303,5.0746,4.2797,4.3498,20.317,-6.4637,-4.7951,3.7868,-5.1674,-2.625,9.8129,-1.1384,-13.474,4.0386,-0.65245,-7.1572,3.1202,-15.775,5.7739,16.192,-1.4231,-1.1128,1.6228,1.1459,-20.656,-4.0529,-1.5976,-1.3583,21.686,17.161,-13.137,1.827,-0.88047,-11.722,-2.5354,15.526,-7.0468,-5.5237,-11.006,4.1286,17.044,24.242,-7.3059,12.697,-3.0047,30.153,-0.16589,-10.553,13.351,-15.971,-7.9693,10.714,-12.897,20.713,7.3117,-5.7505,14.114,8.0012,-8.86,18.242
9.8709,15.32,9.0997,14.481,242.98,-15.603,5.6757,-0.69658,16.942,-29.77,-4.0183,4.8259,-33.259,3.3619,-8.0348,-8.2982,12.272,-13.309,-10.571,-4.4989,2.6057,13.891,13.872,-19.13,-21.295,-7.7352,11.552,-13.317,-13.266,-11.094,8.7,-13.12,-10.12,-11.933,-41.192,13.658,6.4049,-2.2294,20.912,24.106,-12.93,-13.857,4.0411,6.0583,8.721,-35.626,13.2,4.6032,-2.4214,-21.148,-17.845,-0.77597,3.2363,16.531,17.38,4.1498,15.646,14.325,-12.613,-2.9789,-7.5129,2.684,2.3695,-0.93916,1.6501,-14.857,2.503,-0.767,-25.84,-26.089,-21.798,2.6196,10.936,5.9549,-5.0334,20.22,-7.4207,5.8133,-7.0463,-1.0383,2.3095,-4.0735,-7.8245,-23.452,-4.6917,-26.923,-11.723,9.8737,7.038,5.8148,5.0503,-2.3721,-6.1745,10.488,-6.0026,13.302,2.4832,-24.082,3.1787,-24.618,-7.0504,5.8799,17.641,-9.5124,-48.505,4.656,27.846,11.496,0.65401,-1.5685,16.844,-9.8554,-10.186,-9.1669,-14.935,13.994,1.2536,8.7432,-2.4775,-9.0385,-8.7131,-17.053,-20.138,18.536,15.052,-5.1281,7.7096,3.5643,-10.857,5.6103,2.5516,-8.9032,-6.2994,-3.5999,2.7073,48.571,-32.989,-1.6941,-26.22,-0.83221,43.406,-3.7185,-4.3603,21.491,-17.214,-21.338,-9.9887,12.192,8.172,19.013,-37.191,12.744,-4.4515,0.92876,7.3638,28.649,0.34892,2.1474,7.6564,10.09,14.074,7.7724,-15.572,1.6726,7.9579,23.976,-4.1438,-7.6565,7.4143,12.844,10.237,-7.4154,11.443,3.4424,0.58839,-3.4245,15.672,7.3528,8.1063,-5.4712,5.3715,19.858,-27.026,-3.8315,1.4354,-6.468,-28.824,-1.5168,9.9421,-16.581,5.7091,-28.947,8.9773,-11.231,-22.138,23.851,3.4813,-6.7731,-10.894,6.971,-19.495,1.0521,24.698,-0.051147,7.7394,-3.1119,13.578,5.1051,-9.4472,13.761
-10.66,4.6165,-2.3329,-3.4616,-15.603,205.99,2.1567,-5.9628,13.04,-10.744,-3.6441,-1.6576,9.653,0.48743,23.39,-6.1606,6.0885,6.1431,-18.821,19.801,-20.07,0.82092,-36.361,0.95994,-10.082,9.4357,4.8487,-6.1834,3.8259,-2.606,19.769,21.144,21.514,6.1332,-11.447,13.657,0.14657,5.9321,-8.9464,-19.419,5.9241,-23.259,5.4471,-11.329,10.452,25.477,22.744,10.47,13.264,31.98,4.8824,7.3769,16.889,20.658,4.0027,-22.17,-18.98,-7.3952,-0.86605,-6.7693,4.2361,8.8223,7.3502,-2.2383,-12.684,-9.8567,-21.779,-11.094,-10.879,15.917,33.477,-0.25139,15.389,-18.721,11.144,-25.176,-7.4605,0.77976,-14.907,4.5086,26.11,-3.6177,24.748,1.2991,-25.338,30.262,1.7982,-2.6061,12.965,-9.1572,11.043,-9.4591,-19.179,-1.5162,15.678,-0.91182,3.0776,-4.7389,-0.91909,-2.3739,-5.4901,3.6867,-6.7898,-16.667,-12.554,1.3145,-8.7449,-7.4385,-12.778,-2.3015,-4.0198,-8.8035,6.092,-6.3488,-7.7993,-17.731,6.4147,21.534,3.148,20.905,26.337,3.5494,6.5064,20.207,8.8291,-6.9794,-11.424,-9.0629,-8.9937,-33.787,13.144,1.106,-1.2655,-1.0851,13.803,-18.308,14.795,-16.384,13.78,-19.441,13.615,0.49182,20.655,-8.5035,13.685,1.003,3.2888,-17.597,-4.5633,2.9282,-1.7723,12.252,14.591,-4.1383,0.61172,-1.5669,-9.9844,7.7779,25.284,-5.5034,-25.675,-9.7618,6.3792,9.8555,-5.8891,-11.465,-24.932,-16.476,1.3348,-3.8973,-17.386,22.912,-10.575,2.9784,8.5258,-4.8647,-10.54,25.051,8.732,3.6214,-28.489,-24.093,-5.528,-1.7187,-8.1648,-0.4232,-3.9942,-8.1502,-30.935,12.899,15.51,-0.28582,3.3187,-19.632,11.747,-9.8753,-2.0663,-7.9342,4.9677,-1.1263,20.474,22.995,23.667,-15.243,-0.88722,-16.733,-33.616,-9.0259,-8.6165,-6.8671
-7.242,-24.095,27.98,8.274,5.6757,2.1567,192.78,9.0925,35.358,-13.834,-1.6143,8.4243,-5.7887,-10.152,10.917,4.3764,11.684,-14.623,3.153,1.2293,-7.9526,22.132,-6.0821,4.0093,8.5689,5.5117,6.9515,7.834,-7.9004,8.5079,14.452,-1.3682,5.906,-15.173,5.9906,-35.706,2.4159,-19.501,-2.7682,-11.843,9.2375,16.246,-11.988,-12.09,4.6845,14.137,6.7504,-17.189,-10.249,-6.5501,-9.5231,-5.8189,15.642,1.8631,-4.5166,-15.836,10.857,-2.4578,31.021,-2.3236,-1.2287,-0.37704,2.2221,-1.9843,19.544,-5.3403,15.306,15.956,2.2774,-8.1219,12.215,12.935,-1.5307,-1.4392,-5.9416,21.253,-2.478,20.832,1.997,-3.372,7.5197,-1.4824,1.1011,-14.854,-2.992,-25.551,27.037,-6.0793,-14.807,24.388,-13.613,4.1086,1.7476,1.1108,7.9468,-28.465,8.5747,-6.063,-12.462,-5.8921,-25.72,10.397,-4.6801,-19.455,6.8714,8.8868,-12.427,8.6268,15.167,-0.15445,-17.65,14.637,-10.299,8.9304,0.43968,10.168,-8.5096,28.296,3.1351,10.227,-18.621,6.3753,-7.5489,20.071,2.105,-17.25,11.257,8.4521,-8.1733,-6.5242,0.30593,28.619,-2.3827,-26.197,7.0916,0.82413,1.7323,-12.858,10.354,26.028,0.63143,37.132,-15.907,22.701,18.725,1.4981,10.002,-8.8865,8.6363,-1.4081,-2.2768,-35.157,14.252,-29.216,-17.628,-1.3041,-2.8851,-0.8414,-0.52688,10.221,-0.39189,-1.8336,4.4682,33.317,-6.1973,11.415,-11.055,2.1457,2.7398,-7.4445,23.165,-0.28863,-5.8944,-7.3227,4.3641,-8.8344,19.519,7.0554,-3.0455,-1.9536,14.534,-22.949,4.3624,-15.04,-16.156,-16.974,3.5652,-18.578,-9.2403,0.4928,18.809,10.32,5.145,-3.6155,-3.8506,-3.1175,-1.5221,-12.853,-2.1543,30.401,2.3996,18.144,20.385,-20.442,0.21548,2.605,-0.063594,-4.7972,2.4435,10.023
-31.227,16.885,-17.559,21.635,-0.69658,-5.9628,9.0925,220.58,-8.1836,-19.043,-0.47484,0.37772,21.167,-13.819,5.4303,-8.5065,-10.598,24.065,-14.978,-8.7364,27.488,-0.3789,5.9059,-14.445,5.0677,22.556,1.7662,-9.354,-41.212,-9.1848,3.8003,-14.476,-9.2031,-8.5976,9.3535,25.762,-4.6964,-10.858,-3.9582,15.237,-3.026,-1.517,-21.946,2.2258,7.4303,6.2814,-3.1002,-0.75515,12.477,-0.2746,-15.763,-13.161,-0.98088,-4.704,-6.1537,12.175,-5.7334,-19.773,4.8886,-13.256,-10.066,-9.3134,-3.0535,-15.309,26.277,-9.0142,-9.9232,-7.5684,-23.305,-13.27,-6.9187,-6.1564,13.418,-18.77,-33.446,6.7346,4.5151,11.214,1.9847,-8.7984,-34.431,-12.552,4.303,12.63,6.3286,-30.804,31.347,-4.5928,0.79188,-2.359,-8.9916,15.623,-9.7023,9.031,-33.152,-9.1328,30.589,-9.0339,-30.399,13.257,4.0972,-6.7095,-15.333,13.129,-34.565,4.1059,11.407,-3.1598,-10.014,1.6751,-19.547,-13.729,-20.991,-16.183,30.97,-12.59,-18.721,-18.59,1.5786,-9.3374,-34.59,1.5708,-18.589,-3.3792,1.7616,5.0884,-34.536,-31.593,-6.2854,-3.1932,4.4854,-20.608,-18.678,20.55,-2.912,8.5838,-15.478,2.2116,-11.909,3.0519,6.7965,-27.617,15.076,-1.0582,-29.779,15.965,-32.158,-14.114,-0.75066,4.8822,-32.926,-15.885,15.688,-30.941,11.76,-8.8229,10.404,-17.553,18.843,-0.87104,9.6271,2.6044,-4.4668,-8.4787,8.9784,1.5201,0.67331,25.807,7.4632,6.4215,2.7213,-3.8154,-6.6365,-4.0976,-6.29,-7.8853,24.699,26.34,-4.6665,0.38079,7.0185,-16.37,1.1388,-30.316,-9.1681,-11.235,-6.1188,-23.162,17.617,-0.81238,-23.273,-3.4495,1.6767,25.784,-7.605,0.47789,19.241,-18.837,-21.535,-25.89,8.2287,4.6308,13.786,27.817,-6.447,4.2975,-0.94526,30.324,8.8701,-4.7778
12.427,-13.913,1.1683,3.2906,16.942,13.04,35.358,-8.1836,214.17,-23.955,10.915,4.1077,9.675,7.5342,-8.3732,-8.6506,13.942,-0.342,18.05,-9.6485,-11.537,-8.9208,-10.854,-12.498,9.7931,-14.607,29.932,1.8274,8.3413,26.37,-1.4467,-7.1867,-18.84,-4.711,10.942,8.8104,35.627,-10.142,13.557,16.321,14.523,-6.9953,30.554,-26.894,-18.993,39.233,-0.32009,-24.948,-4.4988,1.4666,1.5246,-10.299,1.2213,13.06,0.62643,16.845,7.1494,-0.73793,3.8169,-12.318,-2.9078,-13.16,5.8391,3.1118,3.2952,-3.4871,11.113,1.4879,-22.573,13.262,13.102,-6.3689,-18.578,7.777,-22.911,3.3628,-9.0192,0.95236,11.025,-0.90493,36.856,-8.1682,-14.973,-0.82876,-9.7826,-17.132,-30.066,-35.876,15.88,-22.68,-1.4372,2.7807,17.636,-36.799,-19.269,-11.188,1.2948,-10.822,-1.5563,-30.779,2.228,-11.169,1.9698,12.996,-9.3997,-6.5891,9.286,16.584,-1.9666,-3.814,15.193,-1.7967,-2.2752,14.275,12.441,-12.573,-16.534,19.681,-17.436,4.9304,6.0024,-22.236,-9.4191,0.47612,16.604,-8.6785,33.018,18.96,-4.5645,16.291,2.6453,1.4689,-13.908,-5.2145,-3.6765,7.6543,-4.1303,-26.592,3.156,6.844,15.513,6.847,-7.7214,10.589,-2.6737,-12.484,14.095,2.8553,3.4532,7.0347,11.9,-10.47,21.323,0.97824,-13.454,-7.0166,8.5234,28.886,20.332,3.3055,-8.9759,16.975,13.207,-0.43903,26.097,2.2016,0.2329,12.692,6.4802,7.1408,2.9573,-6.96,1.3174,12.045,-1.3976,-15.568,17.087,5.714,-12.584,0.40503,-2.6935,-29.476,8.7899,-5.6808,-18.146,-28.029,-20.851,-18.619,-8.8872,-2.2496,-2.0736,0.028648,-14.894,-17.165,-3.7713,-9.7657,12.807,-7.7866,2.2597,15.353,-8.6734,8.5879,22.624,15.63,-21.457,-5.9224,-17.444,-26.667,-9.1034,3.7143
-10.197,5.8758,8.6501,-18.055,-29.77,-10.744,-13.834,-19.043,-23.955,211.59,-6.6514,3.4087,4.7858,-0.29431,-31.954,-2.7514,-22.506,22.176,16.731,-17.862,5.2291,7.0168,15.889,-14.622,0.23815,-25.375,-25.093,-6.7948,5.4883,-14.008,-3.762,21.924,-5.8956,-23.657,35.052,-6.7986,-12.569,-0.76594,-23.885,-5.6344,6.9955,21.312,-14.74,23.068,-10.637,-1.6373,-3.1556,8.9035,-7.447,13.852,-6.3797,-23.645,-11.286,-35.458,7.7966,7.0799,-9.8357,0.90877,6.4672,4.5422,-5.9547,21.326,16.545,-5.3567,-18.483,-5.9502,-6.3448,4.003,15.479,7.0236,0.96096,-31.443,13.705,2.4604,-4.9455,8.0682,-7.9204,24.284,-1.5997,3.3437,-11.317,28.211,3.6522,39.562,5.3437,32.393,13.577,-4.8201,-10.357,9.8144,23.433,-13.992,21.573,-13.785,16.154,4.5799,-19.614,13.793,18.753,9.4821,-12.803,15.892,-2.7767,11.797,-2.2841,15.352,-3.1524,-2.0909,8.6836,11.621,-26.16,9.6138,-9.9523,27.656,-2.2556,-28.032,14.678,-5.8567,-12.102,-15.272,17.107,16.285,7.8232,10.348,2.2228,9.3306,2.3397,-6.3768,-0.18618,-16.428,-7.1154,-15.6,-5.6574,9.5934,-42.212,1.3833,2.1285,49.89,-32.745,-36.641,11.43,21.761,7.0016,-24.942,-14.379,-11.272,-0.47057,13.87,-10.701,-4.0408,6.4477,-12.724,2.5123,16.018,-3.9577,13.567,13.104,7.0643,-15.64,-26.647,21.456,-28.696,-22.233,10.287,15.165,1.8876,-29.902,13.053,6.5851,-1.0236,10.325,11.124,-3.9814,4.2134,17.808,1.0234,11.932,20.164,-20.156,-3.7682,12.924,18.399,-5.9917,-10.535,-18.982,3.8109,20.761,24.975,16.438,-6.028,1.6652,-4.5427,-0.60409,1.0457,19.397,-9.0834,-19.645,-7.1649,3.783,8.9272,-17.911,-21.736,-29.442,-2.8437,-4.1168,-11.601,1.5813,16.771,-0.80599,-29.471
